datetime,hour,day_of_week,month,is_weekend,is_holiday_mlk,temperature_2m,relative_humidity_2m,weathercode,windspeed_10m,total_traffic,total_car,total_motorcycle,predicted_jam_label,predicted_peak_category,is_jam,peak_category_daily
2024-05-31 18:00:00,18,Friday,May,False,False,29.2,81,2,9.1,586,370,208,No Jam,Off-Peak,False,Off-Peak
2024-05-31 19:00:00,19,Friday,May,False,False,27.8,85,61,13.4,862,779,80,No Jam,Shoulder,False,Shoulder
2024-05-31 20:00:00,20,Friday,May,False,False,26.4,90,61,10.8,572,486,77,No Jam,Off-Peak,False,Off-Peak
2024-05-31 21:00:00,21,Friday,May,False,False,28.4,83,3,10.5,745,624,111,No Jam,Shoulder,False,Shoulder
2024-05-31 22:00:00,22,Friday,May,False,False,28.2,84,3,8.7,892,826,52,No Jam,Shoulder,False,Shoulder
2024-05-31 23:00:00,23,Friday,May,False,False,27.0,88,61,14.3,863,759,97,No Jam,Shoulder,False,Shoulder
2024-06-01 00:00:00,0,Saturday,June,True,False,26.3,91,63,10.0,785,664,109,No Jam,Off-Peak,False,Shoulder
2024-06-01 01:00:00,1,Saturday,June,True,False,26.3,93,51,7.9,544,463,73,No Jam,Shoulder,False,Shoulder
2024-06-01 02:00:00,2,Saturday,June,True,False,25.6,94,63,5.0,770,652,108,No Jam,Shoulder,False,Shoulder
2024-06-01 03:00:00,3,Saturday,June,True,False,25.8,93,53,9.5,525,450,68,No Jam,Off-Peak,False,Off-Peak
2024-06-01 04:00:00,4,Saturday,June,True,False,25.7,93,3,7.0,476,410,59,No Jam,Off-Peak,False,Off-Peak
2024-06-01 05:00:00,5,Saturday,June,True,False,25.5,95,3,4.4,461,401,54,No Jam,Off-Peak,False,Off-Peak
2024-06-01 06:00:00,6,Saturday,June,True,False,25.3,95,3,5.6,465,400,58,No Jam,Off-Peak,False,Off-Peak
2024-06-01 07:00:00,7,Saturday,June,True,False,26.4,91,3,3.5,934,779,139,No Jam,Peak,False,Peak
2024-06-01 08:00:00,8,Saturday,June,True,False,26.7,92,3,5.4,563,481,72,No Jam,Peak,False,Shoulder
2024-06-01 09:00:00,9,Saturday,June,True,False,26.7,93,3,4.4,531,455,69,No Jam,Shoulder,False,Shoulder
2024-06-01 10:00:00,10,Saturday,June,True,False,28.5,88,3,4.6,534,454,71,No Jam,Shoulder,False,Shoulder
2024-06-01 11:00:00,11,Saturday,June,True,False,30.2,79,3,5.7,796,669,113,No Jam,Shoulder,False,Shoulder
2024-06-01 12:00:00,12,Saturday,June,True,False,30.9,77,51,8.9,755,637,105,No Jam,Shoulder,False,Shoulder
2024-06-01 13:00:00,13,Saturday,June,True,False,28.1,81,63,12.8,841,706,120,No Jam,Shoulder,False,Shoulder
2024-06-01 14:00:00,14,Saturday,June,True,False,27.7,88,61,5.4,513,439,64,No Jam,Peak,False,Off-Peak
2024-06-01 15:00:00,15,Saturday,June,True,False,27.6,85,61,14.5,924,767,140,No Jam,Peak,False,Peak
2024-06-01 16:00:00,16,Saturday,June,True,False,26.6,91,61,5.4,977,806,151,No Jam,Peak,False,Peak
2024-06-01 17:00:00,17,Saturday,June,True,False,27.1,90,61,3.2,484,415,59,No Jam,Off-Peak,False,Off-Peak
2024-06-01 18:00:00,18,Saturday,June,True,False,27.1,92,53,4.7,894,745,130,No Jam,Peak,False,Peak
2024-06-01 19:00:00,19,Saturday,June,True,False,26.8,97,53,5.1,940,777,142,No Jam,Peak,False,Peak
2024-06-01 20:00:00,20,Saturday,June,True,False,26.7,97,53,5.5,963,795,147,No Jam,Peak,False,Peak
2024-06-01 21:00:00,21,Saturday,June,True,False,27.5,77,3,11.8,669,558,95,No Jam,Shoulder,False,Shoulder
2024-06-01 22:00:00,22,Saturday,June,True,False,27.1,75,3,5.4,700,585,99,No Jam,Shoulder,False,Shoulder
2024-06-01 23:00:00,23,Saturday,June,True,False,26.0,81,3,7.1,793,660,113,No Jam,Shoulder,False,Shoulder
2024-06-02 00:00:00,0,Sunday,June,True,False,25.6,79,3,6.1,800,683,105,No Jam,Off-Peak,False,Off-Peak
2024-06-02 01:00:00,1,Sunday,June,True,False,25.1,83,3,7.6,938,811,114,No Jam,Off-Peak,False,Off-Peak
2024-06-02 02:00:00,2,Sunday,June,True,False,25.6,82,3,5.5,908,773,118,No Jam,Off-Peak,False,Off-Peak
2024-06-02 03:00:00,3,Sunday,June,True,False,25.4,82,3,5.4,1066,926,125,No Jam,Off-Peak,False,Shoulder
2024-06-02 04:00:00,4,Sunday,June,True,False,26.3,77,3,2.5,1039,898,124,No Jam,Shoulder,False,Shoulder
2024-06-02 05:00:00,5,Sunday,June,True,False,24.9,89,3,4.0,1380,1215,148,Jam Likely,Shoulder,True,Shoulder
2024-06-02 06:00:00,6,Sunday,June,True,False,24.6,90,3,4.3,827,755,64,No Jam,Off-Peak,False,Off-Peak
2024-06-02 07:00:00,7,Sunday,June,True,False,24.2,92,3,6.1,1452,1309,124,Jam Likely,Peak,True,Peak
2024-06-02 08:00:00,8,Sunday,June,True,False,25.0,90,3,6.9,1131,1031,85,No Jam,Shoulder,False,Shoulder
2024-06-02 09:00:00,9,Sunday,June,True,False,26.5,93,51,9.1,1151,1047,89,No Jam,Shoulder,False,Shoulder
2024-06-02 10:00:00,10,Sunday,June,True,False,27.6,90,51,4.3,835,736,85,No Jam,Off-Peak,False,Off-Peak
2024-06-02 11:00:00,11,Sunday,June,True,False,28.0,88,53,6.8,1307,1178,113,No Jam,Shoulder,False,Shoulder
2024-06-02 12:00:00,12,Sunday,June,True,False,29.7,75,51,12.8,1425,1319,89,No Jam,Peak,True,Peak
2024-06-02 13:00:00,13,Sunday,June,True,False,30.1,69,3,13.8,1392,1270,99,Jam Likely,Peak,True,Peak
2024-06-02 14:00:00,14,Sunday,June,True,False,30.3,64,3,13.4,1451,1308,127,Jam Likely,Peak,True,Peak
2024-06-02 15:00:00,15,Sunday,June,True,False,30.0,61,3,11.4,1086,990,84,No Jam,Shoulder,False,Shoulder
2024-06-02 16:00:00,16,Sunday,June,True,False,29.5,64,3,7.6,1332,1196,117,No Jam,Shoulder,False,Shoulder
2024-06-02 17:00:00,17,Sunday,June,True,False,29.8,65,3,7.0,966,863,89,Jam Likely,Shoulder,False,Shoulder
2024-06-02 18:00:00,18,Sunday,June,True,False,29.6,68,3,2.5,959,903,47,No Jam,Shoulder,False,Shoulder
2024-06-02 19:00:00,19,Sunday,June,True,False,28.3,83,3,2.2,1392,1251,124,No Jam,Peak,True,Peak
2024-06-02 20:00:00,20,Sunday,June,True,False,27.1,80,3,5.8,1390,1245,125,Jam Likely,Peak,True,Peak
2024-06-02 21:00:00,21,Sunday,June,True,False,26.8,92,3,4.7,1196,1087,94,No Jam,Shoulder,False,Shoulder
2024-06-02 22:00:00,22,Sunday,June,True,False,26.9,90,3,6.8,1110,991,102,No Jam,Off-Peak,False,Shoulder
2024-06-02 23:00:00,23,Sunday,June,True,False,25.9,95,3,3.0,787,727,50,No Jam,Off-Peak,False,Off-Peak
2024-06-03 00:00:00,0,Monday,June,False,True,25.9,95,51,4.8,378,340,32,No Jam,Off-Peak,False,Off-Peak
2024-06-03 01:00:00,1,Monday,June,False,True,25.6,97,3,1.6,508,468,30,No Jam,Off-Peak,False,Off-Peak
2024-06-03 02:00:00,2,Monday,June,False,True,25.1,95,53,3.1,653,580,63,No Jam,Off-Peak,False,Off-Peak
2024-06-03 03:00:00,3,Monday,June,False,True,25.4,94,3,8.8,742,680,55,No Jam,Shoulder,False,Shoulder
2024-06-03 04:00:00,4,Monday,June,False,True,25.5,92,3,6.4,696,623,64,No Jam,Off-Peak,False,Off-Peak
2024-06-03 05:00:00,5,Monday,June,False,True,24.6,96,3,4.7,967,864,96,No Jam,Shoulder,False,Shoulder
2024-06-03 06:00:00,6,Monday,June,False,True,24.7,96,51,3.7,1442,1297,139,Jam Likely,Peak,True,Peak
2024-06-03 07:00:00,7,Monday,June,False,True,24.8,97,51,4.3,1772,1647,117,Jam Likely,Peak,True,Peak
2024-06-03 08:00:00,8,Monday,June,False,True,25.3,96,3,3.5,1294,1192,94,No Jam,Peak,False,Shoulder
2024-06-03 09:00:00,9,Monday,June,False,True,25.2,96,63,1.8,1059,928,123,No Jam,Shoulder,False,Shoulder
2024-06-03 10:00:00,10,Monday,June,False,True,25.8,93,51,8.4,1035,941,84,No Jam,Shoulder,False,Shoulder
2024-06-03 11:00:00,11,Monday,June,False,True,27.2,88,51,8.9,1139,1050,81,No Jam,Shoulder,False,Shoulder
2024-06-03 12:00:00,12,Monday,June,False,True,29.3,82,51,7.7,996,891,95,No Jam,Shoulder,False,Shoulder
2024-06-03 13:00:00,13,Monday,June,False,True,29.8,79,51,5.9,1194,1075,103,No Jam,Shoulder,False,Shoulder
2024-06-03 14:00:00,14,Monday,June,False,True,30.3,76,3,4.1,1389,1276,102,Jam Likely,Shoulder,True,Shoulder
2024-06-03 15:00:00,15,Monday,June,False,True,30.9,74,3,1.6,1372,1296,66,Jam Likely,Shoulder,False,Shoulder
2024-06-03 16:00:00,16,Monday,June,False,True,30.6,74,51,5.5,2059,1902,144,Jam Likely,Peak,True,Peak
2024-06-03 17:00:00,17,Monday,June,False,True,29.6,77,61,5.4,1639,1490,138,Jam Likely,Peak,True,Peak
2024-06-03 18:00:00,18,Monday,June,False,True,26.8,89,63,6.4,1574,1463,101,Jam Likely,Peak,True,Peak
2024-06-03 19:00:00,19,Monday,June,False,True,26.3,91,51,4.7,1490,1346,131,Jam Likely,Peak,True,Peak
2024-06-03 20:00:00,20,Monday,June,False,True,26.2,91,51,2.3,1356,1264,85,No Jam,Shoulder,False,Shoulder
2024-06-03 21:00:00,21,Monday,June,False,True,26.2,97,51,6.5,806,702,91,No Jam,Shoulder,False,Shoulder
2024-06-03 22:00:00,22,Monday,June,False,True,25.9,97,3,3.3,563,498,48,No Jam,Off-Peak,False,Off-Peak
2024-06-03 23:00:00,23,Monday,June,False,True,25.5,98,3,2.9,583,535,38,No Jam,Off-Peak,False,Off-Peak
2024-06-04 00:00:00,0,Tuesday,June,False,False,25.5,97,3,2.9,483,426,54,No Jam,Off-Peak,False,Off-Peak
2024-06-04 01:00:00,1,Tuesday,June,False,False,25.4,97,55,8.9,623,557,62,No Jam,Off-Peak,False,Off-Peak
2024-06-04 02:00:00,2,Tuesday,June,False,False,24.7,96,61,5.5,606,530,73,No Jam,Off-Peak,False,Off-Peak
2024-06-04 03:00:00,3,Tuesday,June,False,False,24.4,97,3,6.5,760,610,141,No Jam,Shoulder,False,Shoulder
2024-06-04 04:00:00,4,Tuesday,June,False,False,24.3,97,3,4.8,929,867,56,No Jam,Shoulder,False,Shoulder
2024-06-04 05:00:00,5,Tuesday,June,False,False,24.1,97,3,6.0,1397,1309,81,Jam Likely,Peak,True,Peak
2024-06-04 06:00:00,6,Tuesday,June,False,False,23.9,97,3,5.0,1684,1584,91,Jam Likely,Peak,True,Peak
2024-06-04 07:00:00,7,Tuesday,June,False,False,23.5,98,2,3.6,1574,1480,87,Jam Likely,Peak,True,Peak
2024-06-04 08:00:00,8,Tuesday,June,False,False,24.8,95,3,2.9,1193,1084,101,No Jam,Shoulder,False,Shoulder
2024-06-04 09:00:00,9,Tuesday,June,False,False,28.0,89,3,5.1,1206,1129,69,No Jam,Shoulder,False,Shoulder
2024-06-04 10:00:00,10,Tuesday,June,False,False,29.5,81,3,2.9,1273,1199,67,No Jam,Shoulder,False,Shoulder
2024-06-04 11:00:00,11,Tuesday,June,False,False,30.5,75,51,6.9,1092,1023,62,No Jam,Shoulder,False,Shoulder
2024-06-04 12:00:00,12,Tuesday,June,False,False,28.3,83,61,11.7,942,883,52,No Jam,Shoulder,False,Shoulder
2024-06-04 13:00:00,13,Tuesday,June,False,False,29.2,83,51,8.0,795,692,97,No Jam,Shoulder,False,Shoulder
2024-06-04 14:00:00,14,Tuesday,June,False,False,29.8,79,51,8.8,930,777,144,No Jam,Shoulder,False,Shoulder
2024-06-04 15:00:00,15,Tuesday,June,False,False,29.9,79,51,10.5,1194,1057,128,No Jam,Shoulder,False,Shoulder
2024-06-04 16:00:00,16,Tuesday,June,False,False,28.6,80,53,6.6,1591,1495,87,Jam Likely,Peak,True,Peak
2024-06-04 17:00:00,17,Tuesday,June,False,False,28.0,83,51,3.7,1654,1602,45,Jam Likely,Peak,True,Peak
2024-06-04 18:00:00,18,Tuesday,June,False,False,27.3,86,51,6.0,1579,1435,131,Jam Likely,Peak,True,Peak
2024-06-04 19:00:00,19,Tuesday,June,False,False,26.5,92,51,5.2,1034,927,95,No Jam,Shoulder,False,Shoulder
2024-06-04 20:00:00,20,Tuesday,June,False,False,25.9,97,51,2.9,805,707,87,No Jam,Shoulder,False,Shoulder
2024-06-04 21:00:00,21,Tuesday,June,False,False,26.9,95,51,7.6,589,516,65,No Jam,Off-Peak,False,Off-Peak
2024-06-04 22:00:00,22,Tuesday,June,False,False,26.0,93,61,9.3,656,553,89,No Jam,Off-Peak,False,Off-Peak
2024-06-04 23:00:00,23,Tuesday,June,False,False,26.1,95,51,4.7,432,321,99,No Jam,Off-Peak,False,Off-Peak
2024-06-05 00:00:00,0,Wednesday,June,False,False,25.6,97,51,7.4,416,372,35,No Jam,Off-Peak,False,Off-Peak
2024-06-05 01:00:00,1,Wednesday,June,False,False,24.9,97,51,9.4,535,485,44,No Jam,Off-Peak,False,Off-Peak
2024-06-05 02:00:00,2,Wednesday,June,False,False,23.9,99,63,12.0,666,599,59,No Jam,Off-Peak,False,Off-Peak
2024-06-05 03:00:00,3,Wednesday,June,False,False,23.7,96,63,11.5,1039,973,55,No Jam,Shoulder,False,Shoulder
2024-06-05 04:00:00,4,Wednesday,June,False,False,23.8,96,51,5.7,1259,1181,68,No Jam,Off-Peak,False,Shoulder
2024-06-05 05:00:00,5,Wednesday,June,False,False,23.8,96,51,7.4,1285,1191,85,No Jam,Shoulder,False,Shoulder
2024-06-05 06:00:00,6,Wednesday,June,False,False,23.6,97,3,7.7,1648,1512,126,Jam Likely,Peak,True,Peak
2024-06-05 07:00:00,7,Wednesday,June,False,False,23.5,97,3,6.6,1766,1659,96,Jam Likely,Peak,True,Peak
2024-06-05 08:00:00,8,Wednesday,June,False,False,24.2,97,3,5.1,1407,1280,120,Jam Likely,Shoulder,True,Shoulder
2024-06-05 09:00:00,9,Wednesday,June,False,False,26.9,92,3,0.5,1040,907,126,No Jam,Shoulder,False,Shoulder
2024-06-05 10:00:00,10,Wednesday,June,False,False,28.6,85,3,4.7,1049,929,113,No Jam,Shoulder,False,Shoulder
2024-06-05 11:00:00,11,Wednesday,June,False,False,29.7,81,51,9.1,1179,1064,106,No Jam,Shoulder,False,Shoulder
2024-06-05 12:00:00,12,Wednesday,June,False,False,30.6,76,51,9.7,1397,1300,89,No Jam,Shoulder,True,Shoulder
2024-06-05 13:00:00,13,Wednesday,June,False,False,31.0,72,51,10.8,1645,1528,104,Jam Likely,Peak,True,Peak
2024-06-05 14:00:00,14,Wednesday,June,False,False,31.0,73,3,11.6,1138,1059,72,No Jam,Shoulder,False,Shoulder
2024-06-05 15:00:00,15,Wednesday,June,False,False,30.9,73,0,10.7,1495,1360,123,Jam Likely,Peak,True,Peak
2024-06-05 16:00:00,16,Wednesday,June,False,False,30.8,74,1,10.5,1603,1464,132,Jam Likely,Shoulder,True,Peak
2024-06-05 17:00:00,17,Wednesday,June,False,False,30.5,74,3,9.1,1653,1517,121,Jam Likely,Peak,True,Peak
2024-06-05 18:00:00,18,Wednesday,June,False,False,30.1,74,3,6.5,1211,1069,126,Jam Likely,Shoulder,False,Shoulder
2024-06-05 19:00:00,19,Wednesday,June,False,False,29.1,81,2,4.1,922,809,99,No Jam,Shoulder,False,Shoulder
2024-06-05 20:00:00,20,Wednesday,June,False,False,27.9,87,3,4.6,868,788,70,No Jam,Shoulder,False,Shoulder
2024-06-05 21:00:00,21,Wednesday,June,False,False,28.7,88,2,7.0,595,534,52,No Jam,Off-Peak,False,Off-Peak
2024-06-05 22:00:00,22,Wednesday,June,False,False,28.4,90,1,7.5,474,423,38,No Jam,Off-Peak,False,Off-Peak
2024-06-05 23:00:00,23,Wednesday,June,False,False,28.2,91,1,8.2,435,393,31,No Jam,Off-Peak,False,Off-Peak
2024-06-06 00:00:00,0,Thursday,June,False,False,27.7,93,1,7.0,556,469,77,No Jam,Off-Peak,False,Off-Peak
2024-06-06 01:00:00,1,Thursday,June,False,False,25.7,95,63,14.5,501,428,66,No Jam,Off-Peak,False,Off-Peak
2024-06-06 02:00:00,2,Thursday,June,False,False,24.7,95,55,3.6,667,556,100,No Jam,Off-Peak,False,Off-Peak
2024-06-06 03:00:00,3,Thursday,June,False,False,24.5,97,3,1.8,765,686,72,No Jam,Shoulder,False,Shoulder
2024-06-06 04:00:00,4,Thursday,June,False,False,24.4,98,3,4.0,1067,977,84,No Jam,Shoulder,False,Shoulder
2024-06-06 05:00:00,5,Thursday,June,False,False,24.0,97,63,11.7,1369,1240,119,No Jam,Shoulder,False,Peak
2024-06-06 06:00:00,6,Thursday,June,False,False,23.7,96,65,11.8,1632,1526,92,Jam Likely,Shoulder,True,Peak
2024-06-06 07:00:00,7,Thursday,June,False,False,24.0,96,51,5.4,1693,1599,87,Jam Likely,Peak,True,Peak
2024-06-06 08:00:00,8,Thursday,June,False,False,24.2,96,53,11.4,1268,1171,78,No Jam,Shoulder,False,Shoulder
2024-06-06 09:00:00,9,Thursday,June,False,False,27.6,92,3,8.4,1343,1218,110,No Jam,Shoulder,False,Shoulder
2024-06-06 10:00:00,10,Thursday,June,False,False,29.0,86,3,6.5,1019,914,87,No Jam,Shoulder,False,Shoulder
2024-06-06 11:00:00,11,Thursday,June,False,False,30.4,77,51,6.7,964,905,45,No Jam,Shoulder,False,Shoulder
2024-06-06 12:00:00,12,Thursday,June,False,False,31.4,70,51,4.7,938,868,60,No Jam,Shoulder,False,Shoulder
2024-06-06 13:00:00,13,Thursday,June,False,False,31.3,72,51,6.6,904,821,63,No Jam,Shoulder,False,Shoulder
2024-06-06 14:00:00,14,Thursday,June,False,False,28.4,83,63,5.8,968,820,130,No Jam,Shoulder,False,Shoulder
2024-06-06 15:00:00,15,Thursday,June,False,False,28.5,82,51,2.2,1347,1203,122,No Jam,Shoulder,False,Shoulder
2024-06-06 16:00:00,16,Thursday,June,False,False,28.8,80,51,5.8,1820,1679,120,Jam Likely,Peak,True,Peak
2024-06-06 17:00:00,17,Thursday,June,False,False,28.6,81,3,6.4,1781,1636,127,Jam Likely,Peak,True,Peak
2024-06-06 18:00:00,18,Thursday,June,False,False,27.9,83,51,7.0,1349,1268,70,No Jam,Peak,False,Peak
2024-06-06 19:00:00,19,Thursday,June,False,False,27.0,88,51,7.4,1208,1122,72,No Jam,Shoulder,False,Shoulder
2024-06-06 20:00:00,20,Thursday,June,False,False,26.6,90,51,6.0,871,778,81,No Jam,Shoulder,False,Shoulder
2024-06-06 21:00:00,21,Thursday,June,False,False,26.3,93,3,3.3,728,652,66,No Jam,Off-Peak,False,Off-Peak
2024-06-06 22:00:00,22,Thursday,June,False,False,26.5,92,3,6.6,628,544,71,No Jam,Off-Peak,False,Off-Peak
2024-06-06 23:00:00,23,Thursday,June,False,False,26.3,91,3,5.9,653,549,88,No Jam,Off-Peak,False,Off-Peak
2024-06-07 00:00:00,0,Friday,June,False,False,25.8,90,3,5.8,429,367,55,No Jam,Off-Peak,False,Off-Peak
2024-06-07 01:00:00,1,Friday,June,False,False,25.5,88,3,6.4,563,505,49,No Jam,Off-Peak,False,Off-Peak
2024-06-07 02:00:00,2,Friday,June,False,False,25.1,87,3,7.4,589,496,83,No Jam,Off-Peak,False,Off-Peak
2024-06-07 03:00:00,3,Friday,June,False,False,25.0,85,3,9.5,672,600,66,No Jam,Shoulder,False,Shoulder
2024-06-07 04:00:00,4,Friday,June,False,False,24.8,82,3,7.4,904,832,63,No Jam,Shoulder,False,Shoulder
2024-06-07 05:00:00,5,Friday,June,False,False,24.6,82,1,8.5,989,894,84,No Jam,Shoulder,False,Shoulder
2024-06-07 06:00:00,6,Friday,June,False,False,24.3,83,1,5.2,1333,1166,153,No Jam,Shoulder,False,Shoulder
2024-06-07 07:00:00,7,Friday,June,False,False,24.0,88,3,4.8,1507,1391,107,Jam Likely,Shoulder,True,Shoulder
2024-06-07 08:00:00,8,Friday,June,False,False,24.9,85,3,4.6,1711,1604,101,Jam Likely,Peak,True,Peak
2024-06-07 09:00:00,9,Friday,June,False,False,26.9,81,2,1.3,1432,1346,81,Jam Likely,Shoulder,True,Shoulder
2024-06-07 10:00:00,10,Friday,June,False,False,28.6,72,2,1.4,1562,1436,114,Jam Likely,Peak,True,Peak
2024-06-07 11:00:00,11,Friday,June,False,False,29.6,65,3,1.1,1509,1434,68,Jam Likely,Peak,True,Peak
2024-06-07 12:00:00,12,Friday,June,False,False,30.8,61,3,4.0,1197,1096,92,No Jam,Shoulder,False,Shoulder
2024-06-07 13:00:00,13,Friday,June,False,False,31.3,60,3,5.9,1335,1187,135,No Jam,Shoulder,False,Shoulder
2024-06-07 14:00:00,14,Friday,June,False,False,31.4,61,3,7.9,789,670,112,No Jam,Shoulder,False,Shoulder
2024-06-07 15:00:00,15,Friday,June,False,False,31.3,61,3,8.9,919,785,126,No Jam,Shoulder,False,Shoulder
2024-06-07 16:00:00,16,Friday,June,False,False,30.9,61,3,10.3,2029,1877,137,Jam Likely,Peak,True,Peak
2024-06-07 17:00:00,17,Friday,June,False,False,30.2,63,2,9.3,1770,1620,137,Jam Likely,Peak,True,Peak
2024-06-07 18:00:00,18,Friday,June,False,False,29.6,66,3,6.3,1775,1657,105,Jam Likely,Peak,True,Peak
2024-06-07 19:00:00,19,Friday,June,False,False,28.6,78,3,3.2,1433,1303,118,Jam Likely,Shoulder,True,Shoulder
2024-06-07 20:00:00,20,Friday,June,False,False,27.9,81,3,4.7,1115,1027,73,No Jam,Shoulder,False,Shoulder
2024-06-07 21:00:00,21,Friday,June,False,False,27.9,86,3,5.2,593,527,51,No Jam,Off-Peak,False,Off-Peak
2024-06-07 22:00:00,22,Friday,June,False,False,28.2,83,3,2.9,611,527,73,No Jam,Off-Peak,False,Off-Peak
2024-06-07 23:00:00,23,Friday,June,False,False,27.1,90,3,1.1,435,355,68,No Jam,Off-Peak,False,Off-Peak
2024-06-08 00:00:00,0,Saturday,June,True,False,27.3,85,3,0.4,388,346,34,No Jam,Off-Peak,False,Off-Peak
2024-06-08 01:00:00,1,Saturday,June,True,False,26.5,91,3,1.6,428,382,38,No Jam,Off-Peak,False,Off-Peak
2024-06-08 02:00:00,2,Saturday,June,True,False,26.3,95,3,2.4,665,596,63,No Jam,Off-Peak,False,Off-Peak
2024-06-08 03:00:00,3,Saturday,June,True,False,25.8,92,2,3.1,509,450,47,No Jam,Off-Peak,False,Off-Peak
2024-06-08 04:00:00,4,Saturday,June,True,False,25.6,96,3,8.6,980,907,67,No Jam,Shoulder,False,Shoulder
2024-06-08 05:00:00,5,Saturday,June,True,False,25.8,95,3,5.1,906,811,86,No Jam,Shoulder,False,Shoulder
2024-06-08 06:00:00,6,Saturday,June,True,False,25.5,95,63,8.4,1214,1080,127,No Jam,Shoulder,False,Shoulder
2024-06-08 07:00:00,7,Saturday,June,True,False,24.6,94,63,9.7,1683,1520,157,Jam Likely,Peak,True,Peak
2024-06-08 08:00:00,8,Saturday,June,True,False,24.3,97,55,4.2,1435,1269,153,No Jam,Peak,True,Peak
2024-06-08 09:00:00,9,Saturday,June,True,False,25.4,93,51,3.7,1821,1660,147,Jam Likely,Peak,True,Peak
2024-06-08 10:00:00,10,Saturday,June,True,False,26.7,87,3,2.6,1151,1029,113,No Jam,Shoulder,False,Shoulder
2024-06-08 11:00:00,11,Saturday,June,True,False,28.5,81,3,4.8,821,687,121,No Jam,Shoulder,False,Shoulder
2024-06-08 12:00:00,12,Saturday,June,True,False,29.2,77,3,6.4,1082,998,71,No Jam,Shoulder,False,Shoulder
2024-06-08 13:00:00,13,Saturday,June,True,False,30.2,72,51,7.9,997,896,86,No Jam,Shoulder,False,Shoulder
2024-06-08 14:00:00,14,Saturday,June,True,False,30.7,69,51,9.3,1050,947,96,No Jam,Shoulder,False,Shoulder
2024-06-08 15:00:00,15,Saturday,June,True,False,30.5,70,51,10.0,1242,1117,116,No Jam,Shoulder,False,Shoulder
2024-06-08 16:00:00,16,Saturday,June,True,False,30.4,69,3,9.5,1480,1339,131,Jam Likely,Peak,True,Peak
2024-06-08 17:00:00,17,Saturday,June,True,False,29.6,72,3,7.6,1708,1557,134,Jam Likely,Peak,True,Peak
2024-06-08 18:00:00,18,Saturday,June,True,False,29.4,73,3,1.3,1432,1281,133,Jam Likely,Shoulder,True,Peak
2024-06-08 19:00:00,19,Saturday,June,True,False,28.8,79,3,2.1,1078,948,114,No Jam,Shoulder,False,Shoulder
2024-06-08 20:00:00,20,Saturday,June,True,False,28.1,82,3,1.8,764,662,84,No Jam,Shoulder,False,Shoulder
2024-06-08 21:00:00,21,Saturday,June,True,False,28.8,77,3,1.0,617,547,54,No Jam,Shoulder,False,Off-Peak
2024-06-08 22:00:00,22,Saturday,June,True,False,28.4,79,3,1.3,706,654,42,No Jam,Off-Peak,False,Shoulder
2024-06-08 23:00:00,23,Saturday,June,True,False,26.6,90,3,3.3,701,652,37,No Jam,Off-Peak,False,Off-Peak
2024-06-09 00:00:00,0,Sunday,June,True,False,25.7,94,3,3.1,428,331,92,No Jam,Off-Peak,False,Off-Peak
2024-06-09 01:00:00,1,Sunday,June,True,False,25.4,95,3,3.6,500,422,74,No Jam,Off-Peak,False,Off-Peak
2024-06-09 02:00:00,2,Sunday,June,True,False,25.2,94,3,3.3,499,425,70,No Jam,Off-Peak,False,Off-Peak
2024-06-09 03:00:00,3,Sunday,June,True,False,24.9,94,3,5.0,786,693,88,No Jam,Shoulder,False,Shoulder
2024-06-09 04:00:00,4,Sunday,June,True,False,24.9,92,3,5.0,937,853,78,No Jam,Shoulder,False,Shoulder
2024-06-09 05:00:00,5,Sunday,June,True,False,24.9,91,3,4.3,1314,1219,89,No Jam,Shoulder,False,Peak
2024-06-09 06:00:00,6,Sunday,June,True,False,25.4,92,3,5.8,1085,966,114,No Jam,Peak,False,Shoulder
2024-06-09 07:00:00,7,Sunday,June,True,False,25.9,91,51,8.2,1129,992,131,No Jam,Shoulder,False,Shoulder
2024-06-09 08:00:00,8,Sunday,June,True,False,26.7,89,3,10.0,1152,996,146,No Jam,Shoulder,False,Shoulder
2024-06-09 09:00:00,9,Sunday,June,True,False,28.1,83,3,2.4,1414,1316,91,Jam Likely,Shoulder,True,Peak
2024-06-09 10:00:00,10,Sunday,June,True,False,29.3,75,51,6.6,1178,1074,97,No Jam,Shoulder,False,Shoulder
2024-06-09 11:00:00,11,Sunday,June,True,False,30.0,71,3,8.1,1283,1186,88,No Jam,Shoulder,False,Shoulder
2024-06-09 12:00:00,12,Sunday,June,True,False,30.6,68,51,9.7,1007,950,50,No Jam,Shoulder,False,Shoulder
2024-06-09 13:00:00,13,Sunday,June,True,False,30.8,68,3,10.8,745,663,76,No Jam,Shoulder,False,Shoulder
2024-06-09 14:00:00,14,Sunday,June,True,False,30.4,67,51,11.8,1235,1071,157,No Jam,Peak,False,Shoulder
2024-06-09 15:00:00,15,Sunday,June,True,False,30.3,72,51,10.4,1649,1519,124,No Jam,Peak,True,Peak
2024-06-09 16:00:00,16,Sunday,June,True,False,30.3,71,3,10.7,1656,1492,152,Jam Likely,Peak,True,Peak
2024-06-09 17:00:00,17,Sunday,June,True,False,30.0,71,51,10.6,1668,1499,156,Jam Likely,Peak,True,Peak
2024-06-09 18:00:00,18,Sunday,June,True,False,29.6,71,3,9.4,1458,1285,162,Jam Likely,Peak,True,Peak
